title,review,score,mall,date,reviewer
예뻐요,저희는 메인 냉장고로 샀어요. 부부와 12개월 아기 한명이 사는 집인데 널널하고 좋아요. 예쁘기도 하고요. 상세정보에 있는 사진처럼 블랙이 아니라 약간 메탈 다크그레이 느낌이에요 팬 돌아가는 소음 크다던데 전 못느끼고 살고 있구요. 단지 냉장고 내부 선반 높이 조절이 더 세부적으로 되면 좋겠다 싶고요.그리고 얼음틀이 아주 작은 사이즈의 플라스틱으로 된게 하나가 왔어요. 얼음틀이나 얼음 바스켓의 자리가 없는게 아쉬워요.전체적인 디자인은 예쁘고 어디에 놓아도 어울릴 것 같아요.잘 쓰고 있어요~,80점,G마켓,2019.08.23.,ro****
최고예요,배송 엄청 빨랏어요 다른곳애소 주문햇다가 ㅠ 2월중순까지는안된다고 해서 취소하다 주문 햇는대.. 와우 6일만에 왓오용이것도... 지방 특정상 늦는다고 하시더니 6일만에 오다니요 너무 좋앗습니다 근데 설치 기사님들 대박이얘용!!너무 친절해서 ㅜ 재가 위치도 여기조기 바꿔달라 햇는데도 웃으시면서 다해주고 자리잡아주시고 가셧어요~보통 힘들고 여기조기 옮기면 인상쓰실슈도잇는데 웃으시？m서 가셧네용 가격비에 너무 디자인 이쁘고 크고 설치기사님들은 너무 친절하고 기대 이상입니다,100점,11번가,2021.01.14.,lo****
최고예요,냉장고가 고장나서 급하게 샀어요 ㅠ 이사가면서 바꿀려고 버티고 있었는데 ㅠㅠ 부품이없어서 더이상 as도 안된다기에~ 주문하고 다음날 설치완료하고! 진짜 총알배송이네요~ 집이 좁아서 크지않을걸로 샀는데 생각보다 작긴하네요~ 그리고 소음 ㅠㅠ 지금 잘려고 누워서 쓰는데 좀 거슬리는 소음이 있긴허네요~그리고 얼음트레이가 없어서 전에 쓰전거 빼놨는데 냉동실이 작아서 안들어가요 ㅠ 흑흑 ㅠ그래도 이가격에 이정도면 아주 만족합니다~^^사다리차도 무료고요~,100점,11번가,2021.10.20.,sd****
보통이에요,"1. 일단 이 가격에 양문형 300리터급 냉장고를 살 수 있다는 것이 가장 큰 장점.2. 디자인도 고급지고 무난함.3.성능에 큰 문제 없음.4. 소음이 심합니다. 좁은 집이나 거실이 가깝다면 스트레스를 받을 수도 있을 만큼 심합니다(동영상)어느정도냐면, 저희 집이 복도식이고 거실이 맨 끝에 있고 저는 맨 끝방에서 자는데제 방에서 냉장고 들어가는 소리가 들릴 정도?(34평임)그럼에도 가성비는 좋다고 할 수 있겠습니다.",60점,11번가,2019.12.16.,oo****
냉장고는 깔끔하고 좋았습니다소,냉장고는 깔끔하고 좋았습니다소음도 많이 심한것같진않아요근데 배송 너무 별로네요보통 전날에 전화해서 약속을 잡는데 당일 아침일찍 전화와서 배송시간 잡는것도 조금 이해가안?네요그건 그렇다치고 오시기로한 시간이 지났는데 연락한통안하시고 연락도 안되고 사람 기다리게 하시고 너무 별로였어요사다리차 하시는분 일찍오셨다가 배송기사님과 통화하시더니 늦으신다고 그러시고는 사라지셨습니다배송기사님은 늦게오신거에 대해서 사과하셔서 마....,60점,롯데하이마트,2022.05.09.,gu****
9월24일 배송 설치 받았구요.기사,9월24일 배송 설치 받았구요.기사님 친절하게 잘 설치 해주셨습니다.이사전이라 설치만 해놓고 안쓰고 있는데 그저께 냉장고 문을 열라고 하니 열리지 않고 냉장고채로 끌려 나옵니다. 한손으로 냉동실쪽 잡고 억지로 힘줘야 문 겨우 열립니다. 문열다 손가락 낑겨서 피멍 다들었구요.하이마트 전화하니 위니아 고객센터로 연락하라고 합니다.위니아 고객센터 연락하니 며칠안에 기사님 방문 한다고 합니다.AS고 교환이고 다싫고 환....,20점,롯데하이마트,2022.09.29.,st****
냉장고 깔끔하니 너무 예쁘네요. 소음이 크다고들 하셔서 걱정했는데 처음에,냉장고 깔끔하니 너무 예쁘네요. 소음이 크다고들 하셔서 걱정했는데 처음에만 좀 심했고 냉장고 안에 온도가 어느정도 유지된 2~3시간 정도엔 조용했어요. 냉장고 설치 기사님이 냉장고 온도 설정하실 때 많이 헤매시더라구요. 결국 설명서보고 하셨는데 제가 물어보는것 마다 잘 모르시겠다며 이게 뜨문뜨문 나가는 제품이라서 한국제품이 아니라서 잘 모르겠다고 설명서 보고하라고 하시더군요. 이거 한국제품으로 알고 있는데... 좀 어이가 없었네요. 제품은 혼자쓰기에 괜찮습니다.,100점,롯데백화점,2019.11.02.,jh****
저렴하지만 디자인만족,이사하면서 냉장고 바꾸려 이거저거 살펴보다저렴하면서 디자인도 무난해 선택.엘지삼성도 좋지만 이전냉장고를 대우 클라세 사용했는데8년간 잘 써서 아직 멀쩡한데 이사하면서 이번엔 캐리어로 선택했네요.이제5일정도 사용하고 간단히 평을 하자면조금 문 여는게 보통보다 힘이 더 들어가는거...하고마감이 엘지 삼성하고 비교할때 조금 떨어진단거.....가격은 완전 만족하고 디자인도 만족함,100점,G마켓,2020.12.15.,vi****
냉동실은 조금 작지만 2인이서 쓰,냉동실은 조금 작지만 2인이서 쓰기엔 아주 딱이네요♡디자인도 예쁘고!! 특히나 배송 2주걸린다하여서 한숨푹푹쉬었는데 갑자기 오늘배송단다 해서 ㅜㅜ 넘좋앗음다 폐가전도 수거 빠릿빠릿 잘해주시구 넘넘.힘드셨을텐데 힘든내색도 안하시구 ㅎㅎ .넘넘 감사합니다 !!!.번창하세요????? 소리가 웅웅 나긴 하는데 설명서보니 고장은 아닌거같아용 2일 에서 삼일 지켜봐야 될 것같아요 ^^ 최상의 상품 싸게 잘 구입했슴다!!,100점,롯데하이마트,2022.09.07.,rh****
솔직한 후기 남길거구요 와이프,솔직한 후기 남길거구요 와이프 명의로 주문한거라서 남편인 제가자세히 남길려고 합니다.배송잘받구요 기존에 사용한던 제품 처분하기 귀찮아서 폐가전으로 신청해서보냈습니다.물건 받고 기사 분들 가시고 까지는 다 좋았는데냉장고 쪽 문에 이상이 여러군데 있었구요 .고객센터로 새제품을 받았는데 (사진상에 문제점) 여기저기 문제가 있다고통화를 했습니다 일단 발열과 모터 소리가 나서 고객센터로 확인하라고 해서그건 확인 했....,20점,롯데하이마트,2022.06.09.,di****
냉장고 디자인이며 가격이 저렴해서 구입 했는데 솔직히 쉽게 고장나진 않을까 괜히 저렴한걸로 샀나 싶네요 그리고 배송되고 몇일 뒤에 봤는데 옆면 하단이 찌그러져있고 기스나있고 스티,"냉장고 디자인이며 가격이 저렴해서 구입 했는데 솔직히 쉽게 고장나진 않을까 괜히 저렴한걸로 샀나 싶네요 그리고 배송되고 몇일 뒤에 봤는데 옆면 하단이 찌그러져있고 기스나있고 스티로폼같은게 하단에 딱딱하게 붙어져있고 아래는 스티로폼 가루가 떨어져있고 뭔가 마감도 깔끔하지 않고 기분이 좋지 않네요 중고 산것도 아니고 ,, 배송하면서 장판 찍어놓으시고,,, 진짜 별로네요",20점,SK스토아,2019.09.25.,hy****
최고예요,혼자 쓸 냉장고 검색하다 가성비 디자인도 괜찮은듯 싶고 2등급이지만 브랜드가 낯설어 고민하다가 주문하고 오늘 하이마트에서 설치해줬는데 일단 합격임.선반같은건 삼성.LG보단 못하겠지만 2등급에 570리터가 이 디자인에 이 가격이면 만족함.일반 냉장고보다도 저렴한 양문형 냉장고로 만족스러움.,100점,11번가,2021.10.20.,ls****
최고예요,배송은 원하는 날짜에 딱 해주셨구요~ 제품도 문제없이 잘 운반해주셨습니다~!냉장고가 한번씩 살짝 소음은 있는데 심하지 않아요 조금있으면 조용해져요커서 이것저것 많이 들어가요메탈이라 모서리에 부딪히면 찌그러질 수 있다고 해서 조심해서 쓰고 있어요~ 쓰면 문에 지문자국은 남아요 ㅎㅎ 에너지 효율도 2등급이고 가격도 너무 저렴해서 전 완전 대만족하고 있습니다~~!,100점,11번가,2020.11.12.,je****
적당한 사이즈를 찾느라 여기저기 헤매다가 마지막으로 선...,적당한 사이즈를 찾느라 여기저기 헤매다가 마지막으로 선택한 이 사이즈가 가장 작당하다 싶어 구매했습니다.이전에 좀 큰 사이즈를 사용하다가 다운 그래이드 하니까 지금은 불편했고 특히 신선 box가 양쪽 모두 하나씩인게 무척 불편했어요.물론 이전 제품이 몸에 익어서 이겠지만 새 제품 에 익숙해 지나면 조금의 시간이 필요하겠죠.싼 맛이 구매를 한만큼 그냥 그만큼 사용할려고 합니다,80점,옥션,2021.10.13.,91****
용량이나 크기가 요구조건에 딱,"용량이나 크기가 요구조건에 딱 맞아서 구입하였습니다.가격도 저렴하고 메이커도 공조장치의 선두주자였던 캐리어여서호기심도 있었습니다, 처음 설치하고 하루정도 옆면에 발열이 있고 소음도 있었는데하루정도 지나니까 사용설명서에 명시한대로 열도 없어지고 소음도 사라졌습니다.하이마트 설치기사님이 주문 하루만에 오셔서 친절히 잘 설치해 주셨습니다..^^",100점,롯데하이마트,2022.06.29.,mu****
예뻐요~~,가성비 짱~~ 대용량 냉장고 살까 고민하다가 커봤자 관리도 안될꺼 같아 검색하던중 상품평 좋아서 구입했어요~설치하고 3일정도 냉장고가 너무 뜨거워서 뭐가 잘못된거 아닌가 걱정했는데 지금은 괜찮아요~^^디자인도 군더더기 없이 깔끔~ ^^ 흠이 있다면 앞면 문아래쪽에 비닐 포장이 씹혀서 안떨어진다는.. 굉장히 거슬리긴 하지만 만족~,80점,G마켓,2021.08.17.,pa****
최고예요,상품평에 안 좋다고 읽고 나서 무지 걱정 했어요양문형냉장고 막상 구입해 보니 소리도 조용하고냉장 냉동 넓어 좋아요가격대비 품질 만족합니다기사님들도 친절하시고요이 가격으로 양문형 냉장고 쓸수 있어 좋아요혼자 살아도 냉장고에 넣어 놓고 사용할 것이 많다고 보니 작은 냉장고보다 큰 냉장고가 실용적일 것 같아 선택했는데잘 한것 같아요,100점,11번가,2021.09.06.,na****
갑자기 냉장고가 고장이나서 오전,갑자기 냉장고가 고장이나서 오전에 주문했는데 빠르게 처리해주셔서조금전에 설치가 완료 되었습니다. 배송도 깔끔하게 해주시고기사님들 친절하고 너무 감사합니다. 이사하고 나서 가전 여러가지 한번에 구매 하려고 했는데 급하게 주문하게 되었는데 배송 설치 잘되어서 너무 만족합니다.이사 갈때도 하이마트에서 여러가전 구매 해야겠어요^^,100점,롯데하이마트,2022.08.29.,li****
너무 빨리왔어요,실물은 생각보다 크진 않구 딱 적당합니다 배송이 주문하고 24시간도 안되서 와서 당황; 배송기사님들 친절했구 폐냉장고 수거해가셨어요 감사~안에 공간이 넉넉하구요 색상이나 모양 맘에들어요다만 다들 평했듯이 내부 자제랄까.. 튼튼해보이진않네요 소음은 괜찮아요 다른 냉장고랑 비슷한듯..지금 발견했는데 스크러치 생겼네요...ㅜㅜ,100점,G마켓,2021.01.02.,ch****
최고예요,"우선 빠른배송, 고객센터의 빠른 피드백이 신뢰감을 주었습니다. 가전제품은 무조건 엘지나 삼성이라는 선입견이 무색하게 디자인과 넉넉한 크기, 조용한 소리도 마음에 듭니다. 저렴한 가격에 이런 성능은 최고의 가성비라는 생각이 듭니다. 사용 후 AS는 두고봐야 할 일이지만 이런 신뢰감이라면 AS도 문제 없을 것 같네요.",100점,11번가,2019.09.28.,dl****
배송기사님의 친절도와 서비스는 매우 만족합니다. 미리 연락주시면서 시간조율때도 친절하게 대해주셨습니다. 그러나 제품 사용시 냉각팬이 돌아갈때 인지는 모르겠지만 딱딱딱 소리가 나서,배송기사님의 친절도와 서비스는 매우 만족합니다. 미리 연락주시면서 시간조율때도 친절하게 대해주셨습니다. 그러나 제품 사용시 냉각팬이 돌아갈때 인지는 모르겠지만 딱딱딱 소리가 나서 예민하신분은 추천안드립니다. 그래서 별4개 드려요 그외에 디자인과 내부 저장공간의 심플함. 모든건 가성비 최고의 제품임에는 틀림없습니다.,80점,SK스토아,2019.10.14.,uk****
좋아요,"배송일 특정한 날에 받고 싶어서 구매할때 요청(나중에 받을 생각)하였으나, 보지도 않고 듣지고 않고 연락도 안되고.... 그저 지연에 의하여 나중에 발송되겠다는 카톡과 함께 어느날 아침에 전화 온 배송기사님의 전화...배송기사님은 한없이 친절하고 좋았지만, 롯데하이마트 전체적인 부분에서 매우매우 짜증... 제품은 좋습니다. 기사님도 친절하세요. 롯데하이마트...",80점,11번가,2019.09.09.,kj****
처음 자취해서 사용하던 오래된 20년된 냉장고를 이번에...,처음 자취해서 사용하던 오래된 20년된 냉장고를 이번에 큰맘먹고 새로교체했습니다. 양문형은 다 비싸고 너무 커서 혼자 사는 원룸에 두기 부담스러웠는데 이정도 크기에 가격도 저렴해서 구매했습니다. 배송날짜가 변경되면서 주소지를 변경못해서 배송기사님에게 죄송했지만 빠르게 변경해서 배송해주셨습니다. 너무 만족합니다!!!,100점,옥션,2020.02.19.,ra****
빨리 냉장고 사야하는 분들께 적극 추천 드립니다.주문...,"빨리 냉장고 사야하는 분들께 적극 추천 드립니다.주문 다음날, 그것도 토요일에 배송 설치해 주시네요.정말 다행입니다. 더운 날 냉장고가 맛이 가서리...설치 기사님들 아주 친절히 잘 해 주시고 사용하던 냉장고는 분해까지 해서 잘 치워 주셨습니다.얼음 얼리는 트레이가 설치되어 있지 않은게 옥의 티네요.",100점,옥션,2021.05.22.,so****
